ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-07-10T13:05:57Z,360,bad guy (with Justin Bieber),Billie Eilish,bad guy (with Justin Bieber),spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T15:56:53Z,870,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,,,,,,,,fwdbtn,logout,False,False,False,,False
2021-07-10T15:58:40Z,30610,Hold On,Justin Bieber,Justice,spotify:track:1nahzW3kfMuwReTka28tH5,,,,,,,,clickrow,fwdbtn,False,False,False,,False
2021-07-10T15:58:42Z,1670,My Oh My (feat. DaBaby),Camila Cabello,Romance,spotify:track:3yOlyBJuViE2YSGn3nVE1K,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T15:58:44Z,830,Beautiful (feat. Camila Cabello),Bazzi,Beautiful (feat. Camila Cabello),spotify:track:4VUwkH455At9kENOfzTqmF,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T15:58:47Z,2480,Bad Things (with Camila Cabello),mgk,bloom - Deluxe,spotify:track:0serbNUcMvSxZR5YeK7m8R,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T15:58:50Z,1430,Heartless (with Julia Michaels & Morgan Wallen),Diplo,Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil,spotify:track:0VFQC71dmUjuW5bU5Ewdmg,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T15:58:52Z,1310,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T16:00:59Z,127160,"10,000 Hours (with Justin Bieber)",Dan + Shay,"10,000 Hours (with Justin Bieber)",spotify:track:2wrJq5XKLnmhRXHIAf9xBa,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T16:01:01Z,1430,Past Life (with Selena Gomez),Trevor Daniel,Past Life (with Selena Gomez),spotify:track:4P6IttK2PRBjyr3fm0pP7t,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T16:01:02Z,0,Selfish Love (with Selena Gomez),DJ Snake,Selfish Love (with Selena Gomez),spotify:track:3XoflnowYPFRPOh3uFvHcm,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-10T16:01:04Z,220,Vibez,ZAYN,Nobody Is Listening,spotify:track:6T6D9CIrHkALcHPafDFA6L,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-11T01:43:35Z,510,I Know What You Did Last Summer,Shawn Mendes,Handwritten,spotify:track:2GyA33q5rti5IxkMQemRDH,,,,,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,,False
2021-07-12T13:26:30Z,10020,I Know What You Did Last Summer,Shawn Mendes,Handwritten,spotify:track:2GyA33q5rti5IxkMQemRDH,,,,,,,,appload,endplay,False,False,False,,False
2021-07-12T13:27:04Z,30550,Лилии,МОТ,Лилии,spotify:track:5YooS9GIteTPkXqntp6cns,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:27:57Z,52800,Carried Away,The Keymakers,Carried Away,spotify:track:4yRhsvpi1FWOHvAGq70Clu,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:28:27Z,29550,Bang Bang,Rita Ora,Bang,spotify:track:4iCZwJfFw6QYWREPEevJcw,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:28:27Z,0,Горький вкус,Султан Лагучев,Горький вкус,spotify:track:1M5W7ohpFE7H9CVQVEikj6,,,,,,,,playbtn,unexpected-exit,False,False,False,,False
2021-07-12T13:28:46Z,17070,Горький вкус,Султан Лагучев,Горький вкус,spotify:track:1M5W7ohpFE7H9CVQVEikj6,,,,,,,,playbtn,endplay,False,False,False,,False
2021-07-12T13:30:11Z,84640,Юность,Dabro,Юность,spotify:track:6Rt9Ke6dOKwQSDHQsUETfp,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:31:27Z,74330,Копия пиратская,Mekhman,Копия пиратская,spotify:track:77xp5NlTBLmomb10ktsH4Q,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:33:43Z,132780,5000,Irina Kairatovna,13 ВЫПУСК,spotify:track:4SoNwm8ceBTUWdE5Ua5dxF,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:34:18Z,35130,Если тебе будет грустно,Rauf & Faik,Если тебе будет грустно,spotify:track:3UQSF4LRAqmoJmjXnuOle2,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:35:38Z,76660,Баю,Mikey,Баю,spotify:track:3AHA2842eYLq4656SW2JMz,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:36:59Z,78430,Нейна,Gayo,Нейна,spotify:track:6sjTSB3pZ7gHFa35tiBzmy,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:37:45Z,45580,Вселенная,By Индия,Вселенная,spotify:track:7IfdUMMFjynaZ9GLlFeTxY,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:37:56Z,10860,Не Ангел,Lizer,Не Ангел,spotify:track:3CcpSrT63w2ITlAHfNMiYV,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:38:46Z,47940,Яркими ночами,HENSY,Яркими ночами,spotify:track:27CtsTYYYhSmq16Ywh3qth,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:39:02Z,15630,You Broke My Heart Again,Teqkoi,You Broke My Heart Again,spotify:track:3jZDWsoxRHzzp3DYV8qeXE,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:39:13Z,10260,Înainte Să Ne Fi Născut,The Motans,Înainte Să Ne Fi Născut,spotify:track:7lDyWWbLEGaIfBucjn14z6,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:39:36Z,22260,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,spotify:track:3cqPu20DGTGUoZtbJH2Dmi,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:39:53Z,16200,Hell and Back,Paradoxx,Hell and Back,spotify:track:0Rfl8EzU24zzfdFhZtBYrb,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:40:02Z,9500,River Flows in You,Yiruma,The Best - Reminiscent 10th Anniversary,spotify:track:3xr8COed4nPPn6XWZ0iCGr,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:40:16Z,13740,Nimic Nu-I Intamplator,F.Charm,Nimic Nu-I Intamplator,spotify:track:4XmAZyn0Lli75ON95CkkrO,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:40:32Z,14620,My Heart Will Go On - Love Theme from Titanic,Gheorghe Zamfir,The Feeling Of Romance,spotify:track:3SDFwfmEuhiqE1m4pRB0EC,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:40:58Z,25360,Trust Me,HELLSTRVCK,Trust Me,spotify:track:4CRgDenJbluuEILm7976Mt,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:41:05Z,4460,Prayers,KADI,Kopfkino,spotify:track:6A0Nh0HVvhfrRNQfGJYoe0,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:41:14Z,8220,Love Yourself,Justin Bieber,Purpose,spotify:track:50kpGaPAhYJ3sGmk6vplg0,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:41:26Z,10340,Let You Down,NF,Perception,spotify:track:52okn5MNA47tk87PeZJLEL,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:41:38Z,10020,Astrologic Vorbind,The Motans,Astrologic Vorbind,spotify:track:3IqHcmOYLdEIyTG4ORW7kW,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:42:21Z,40670,You Are The Reason,Calum Scott,Only Human,spotify:track:69vToJ9BMbbLlFZo7k7A7B,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:42:43Z,20530,Eastside (with Halsey & Khalid),benny blanco,FRIENDS KEEP SECRETS,spotify:track:6AEVrcMcLcdNqw7uLIx32N,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:43:06Z,22120,Утонул в тебе,EDWARD,"Утонул в тебе, Pt. 1",spotify:track:6k4hZwS6PGfgw1ECFrb6pW,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:43:19Z,11450,Falling for You,Cedars Mind,Falling for You,spotify:track:2tMXzMhp70DNSSJjokFf2z,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:43:47Z,26160,Tell Me About You (feat. Mishaal),Kina,Tell Me About You (feat. Mishaal),spotify:track:1haZCYSR61JHOAivPNOuQH,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:44:07Z,19350,Love Always,John Connor,Love Always,spotify:track:3NHoJOKX8puJGhRxlwVzLX,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:44:19Z,11840,It'll Be Alright,Teqkoi,It'll Be Alright,spotify:track:5ezVqhuo9PDNqsGKsKOPyG,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:44:31Z,11060,Forever,ilyTOMMY,Forever,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:45:16Z,43530,Hydroxyzine Interlude,Aaryan Shah,The Arrival: Part I,spotify:track:71KG1n1D6M5EiJTNhZkwWO,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-12T13:51:19Z,190053,Ride It,Jay Sean,My Own Way,spotify:track:2YSrlOiR9kyiqUURfYwDXI,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-07-12T13:52:49Z,89116,Если тебе будет грустно,Rauf & Faik,Если тебе будет грустно,spotify:track:3UQSF4LRAqmoJmjXnuOle2,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-14T16:13:12Z,67550,Копия пиратская,Mekhman,Копия пиратская,spotify:track:77xp5NlTBLmomb10ktsH4Q,,,,,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,,False
2021-07-18T17:30:04Z,194243,Копия пиратская,Mekhman,Копия пиратская,spotify:track:77xp5NlTBLmomb10ktsH4Q,,,,,,,,appload,trackdone,False,False,False,,False
2021-07-18T17:33:04Z,179500,Не пускайте танцевать,Timran,Не пускайте танцевать,spotify:track:00iRsSA9GeWcSeUtqpad84,,,,,,,,trackdone,trackdone,False,False,False,,False
2021-07-18T17:34:57Z,111186,По щекам слёзы,КУЧЕР,По щекам слёзы,spotify:track:2nZ7U3S99FIdusogoNr2xw,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-18T17:34:59Z,1540,Поболело и прошло,HENSY,Поболело и прошло,spotify:track:6PBVlqjvNb26dYZOFKTX51,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:00Z,900,Ты пари,JONY,Небесные розы,spotify:track:6M4kHsLmDRUkNt1bz6LLW3,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:02Z,350,Краш,Klava Koka,Краш,spotify:track:02mPTM1usfKo8tsTGEJuuk,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:04Z,660,Юность,Dabro,Юность,spotify:track:6Rt9Ke6dOKwQSDHQsUETfp,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:05Z,0,ТЫ ГОРИШЬ КАК ОГОНЬ,SLAVA MARLOW,ТЫ ГОРИШЬ КАК ОГОНЬ,spotify:track:4DBSQFtcGCJyo6Hs3ZoAp9,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:06Z,0,Венера-Юпитер,Ваня Дмитриенко,Венера-Юпитер,spotify:track:0Ot69EEAbZaZohRSYYu0I7,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:08Z,0,Someone (feat. Denitia),Vanotek,Someone (feat. Denitia),spotify:track:6H4QZBVYpQEY4b0NpQKyjE,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-18T17:35:09Z,0,Патрон,Miyagi & Andy Panda,Патрон,spotify:track:3uCth4TIWyeQDnj3YbAVQB,,,,,,,,fwdbtn,backbtn,False,False,False,,False
2021-07-18T17:38:38Z,208726,Someone (feat. Denitia),Vanotek,Someone (feat. Denitia),spotify:track:6H4QZBVYpQEY4b0NpQKyjE,,,,,,,,backbtn,trackdone,False,False,False,,False
2021-07-18T17:42:24Z,225000,Патрон,Miyagi & Andy Panda,Патрон,spotify:track:3uCth4TIWyeQDnj3YbAVQB,,,,,,,,trackdone,trackdone,False,False,False,,False
2021-07-18T17:42:31Z,5593,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),spotify:track:67BtfxlNbhBmCDR2L2l8qd,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-18T17:45:09Z,158301,(Не)идеальна,Egor Kreed,(Не)идеальна,spotify:track:4td0GwMmapEdpV2g5C2l9K,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2021-07-18T17:45:24Z,13958,Голос,Egor Kreed,Голос,spotify:track:1F243xppsThmJaxnBuBfMA,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-22T16:25:46Z,2170,Лилии,МОТ,Лилии,spotify:track:5YooS9GIteTPkXqntp6cns,,,,,,,,fwdbtn,logout,False,False,False,,False
2021-07-25T16:15:17Z,0,Лилии,МОТ,Лилии,spotify:track:5YooS9GIteTPkXqntp6cns,,,,,,,,appload,logout,False,False,False,,False
2021-07-29T14:50:55Z,12330,Лилии,МОТ,Лилии,spotify:track:5YooS9GIteTPkXqntp6cns,,,,,,,,appload,endplay,False,False,False,,False
2021-07-29T14:53:24Z,149189,Lonely (with benny blanco),Justin Bieber,Justice,spotify:track:3S8jK1mGzQi24ilFb45DAZ,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-07-29T14:53:40Z,14070,Stuck with U (with Justin Bieber),Ariana Grande,Stuck with U,spotify:track:4HBZA5flZLE435QTztThqH,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-29T14:53:42Z,2580,It Ain't Me (with Selena Gomez),Kygo,It Ain't Me (with Selena Gomez),spotify:track:3eR23VReFzcdmS7TYCrhCe,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:44Z,0,Baila Conmigo (with Rauw Alejandro),Selena Gomez,Revelación - EP,spotify:track:079Ey5uxL04AKPQgVQwx5h,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:46Z,0,Liar,Camila Cabello,Romance,spotify:track:073ILU1C3APNRGF66VhtyA,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:49Z,0,Selfish Love (with Selena Gomez),DJ Snake,Selfish Love (with Selena Gomez),spotify:track:3XoflnowYPFRPOh3uFvHcm,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:52Z,1430,Señorita,Shawn Mendes,Shawn Mendes,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:54Z,1340,Dance Monkey,Tones And I,Welcome To The Madhouse,spotify:track:2N8m6CYs74qQO4mjVcXO30,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T14:53:56Z,1230,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:11:50Z,198081,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,spotify:track:4iJyoBOLtHqaGxP12qzhQI,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2021-07-29T15:14:45Z,173718,Arcade,Duncan Laurence,Arcade,spotify:track:1Xi84slp6FryDSCbzq4UCD,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-29T15:14:52Z,6560,"10,000 Hours (with Justin Bieber)",Dan + Shay,"10,000 Hours (with Justin Bieber)",spotify:track:2wrJq5XKLnmhRXHIAf9xBa,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:14:54Z,1710,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:14:56Z,1130,Crying in the Club,Camila Cabello,Crying in the Club,spotify:track:1SJtlNRJDeYHioymcvsqev,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:14:58Z,1250,Holy (feat. Chance The Rapper),Justin Bieber,Justice,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:15:00Z,870,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:15:03Z,2380,Ice Cream (with Selena Gomez),BLACKPINK,THE ALBUM,spotify:track:1cdbkpZ3q1KYZDNSrOpdkb,,,,,,,,fwdbtn,backbtn,False,False,False,,False
2021-07-29T15:19:44Z,281560,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f,,,,,,,,backbtn,trackdone,False,False,False,,False
2021-07-29T15:19:51Z,5720,Ice Cream (with Selena Gomez),BLACKPINK,THE ALBUM,spotify:track:1cdbkpZ3q1KYZDNSrOpdkb,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-29T15:19:55Z,3640,Sorry,Halsey,hopeless fountain kingdom,spotify:track:3pOV7bdDhtwJNQYzzNwbUH,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:19:58Z,1960,Hold On,Justin Bieber,Justice,spotify:track:1nahzW3kfMuwReTka28tH5,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:23:07Z,190053,Ride It,Jay Sean,My Own Way,spotify:track:2YSrlOiR9kyiqUURfYwDXI,,,,,,,,fwdbtn,trackdone,False,False,False,,False
2021-07-29T15:24:23Z,74016,Havana (feat. Young Thug),Camila Cabello,Camila,spotify:track:1rfofaqEpACxVEHIZBJe6W,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2021-07-29T15:24:25Z,2560,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:27Z,1310,De Una Vez,Selena Gomez,Revelación - EP,spotify:track:1v3lhrZEsOcazqR2QIyyRu,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:30Z,1360,I Know What You Did Last Summer,Shawn Mendes,Handwritten,spotify:track:2GyA33q5rti5IxkMQemRDH,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:31Z,630,Beautiful (feat. Camila Cabello),Bazzi,Beautiful (feat. Camila Cabello),spotify:track:4VUwkH455At9kENOfzTqmF,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:36Z,3620,I Got You,Bebe Rexha,Expectations,spotify:track:2jB9QaPJyVdz2Q0Va8rrnU,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:37Z,1460,Afterglow,Ed Sheeran,Afterglow,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:39Z,850,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:41Z,1490,Never Be the Same,Camila Cabello,Camila,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,,,,,,,,fwdbtn,backbtn,False,False,False,,False
2021-07-29T15:24:44Z,1850,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,,,,,,,,backbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:46Z,1230,Never Be the Same,Camila Cabello,Camila,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:48Z,810,Wolves,Selena Gomez,Wolves,spotify:track:0tBbt8CrmxbjRP0pueQkyU,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:50Z,950,Post Malone (feat. RANI) - Joe Stone Remix,Sam Feldt,Post Malone (feat. RANI),spotify:track:43XVdVydjpHCCGMrsjc785,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:53Z,1550,Bad Things (with Camila Cabello),mgk,bloom - Deluxe,spotify:track:0serbNUcMvSxZR5YeK7m8R,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:54Z,1190,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),spotify:track:5HCyWlXZPP0y6Gqq8TgA20,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:56Z,850,Happier,Ed Sheeran,÷,spotify:track:2RttW7RAu5nOAfq6YFvApB,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:24:58Z,1060,Anyone,Justin Bieber,Justice,spotify:track:2WnAKZefdRHxtBEkRjFOHC,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:25:00Z,1660,i'm so tired...,Lauv,~how i'm feeling~,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:25:02Z,650,I Don't Care (with Justin Bieber),Ed Sheeran,No.6 Collaborations Project,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:26:37Z,94040,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Dusk Till Dawn (feat. Sia),spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-29T15:28:10Z,3740,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,,,,,,,,playbtn,endplay,False,False,False,,False
2021-07-29T15:30:56Z,164666,Антигерой,ELMAN,Антигерой,spotify:track:5w6sVo3FbaE3leqT4Qf1lL,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-07-29T15:31:05Z,7093,Shake It Damn,NECHAEV,Shake It Damn,spotify:track:1ytcMUqAfTR6N0gnlzjrt2,,,,,,,,trackdone,endplay,False,False,False,,False
2021-07-29T17:08:09Z,76870,Rolls Royce,Geegun,Rolls Royce,spotify:track:22XFe65IH0P2RY0uowBqdI,,,,,,,,clickrow,endplay,False,False,False,,False
2021-07-30T12:51:12Z,2760,Ain't Shit,Doja Cat,Planet Her,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,,,,,,,,playbtn,logout,False,False,False,,False
2021-07-30T17:52:48Z,238906,Sunset Lover,Petit Biscuit,Presence,spotify:track:3WRQUvzRvBDr4AxMWhXc5E,,,,,,,,clickrow,trackdone,False,False,False,,False
2021-07-30T17:53:30Z,40913,Forever Being,Petit Biscuit,Presence,spotify:track:3WCprEk7Se2cRukiOYzBVe,,,,,,,,trackdone,endplay,False,False,False,,False
2021-07-30T17:53:36Z,3850,Если тебе будет грустно,Rauf & Faik,Если тебе будет грустно,spotify:track:3UQSF4LRAqmoJmjXnuOle2,,,,,,,,playbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:38Z,1510,House Arrest,Sofi Tukker,House Arrest,spotify:track:5QYKmxfPsl69GgeZKDAVSx,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:42Z,3110,Уголёк,Lx24,Глава 25,spotify:track:4qQR6JMoHTFyWIGmc0MBiR,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:44Z,1280,gorit,DOROFEEVA,gorit,spotify:track:4a9FufecE8DI2PjiJnLlpS,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:45Z,900,Roses (Imanbek Remix),SAINt JHN,Roses (Imanbek Remix),spotify:track:7mS2ZgalsI18LW6EnqFA0v,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:47Z,480,5000,Irina Kairatovna,13 ВЫПУСК,spotify:track:4SoNwm8ceBTUWdE5Ua5dxF,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:49Z,490,БЕГИ,DJ SMASH,БЕГИ,spotify:track:7iUh1Z9FGlCtg1rXTC10IV,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:51Z,1140,Горький вкус,Султан Лагучев,Горький вкус,spotify:track:1M5W7ohpFE7H9CVQVEikj6,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:53:52Z,0,Костёр,HENSY,Костёр,spotify:track:7dU5gbesXA5NI3UOwL4Pme,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:01Z,7690,Broken,Lund,Broken,spotify:track:4W8sUeokQKfHt1uTXp0Jq0,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:03Z,2050,Ride It,Jay Sean,My Own Way,spotify:track:2YSrlOiR9kyiqUURfYwDXI,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:05Z,1440,Из-за тебя,Ramil',Из-за тебя,spotify:track:6koWlCwmG8hoS81NnSrQlR,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:07Z,750,Нету интереса,10AGE,Нету интереса,spotify:track:1nINIHobpPWexRP8ABH8bT,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:09Z,1440,Кроме тебя,Ivan Dorn,Кроме тебя,spotify:track:6UHEOqTUJw3CaWLALXQdTh,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:12Z,2770,Не провожай,Анастасия Сотникова,Не провожай,spotify:track:0bpysv9D0aEeeeaKsdRdMe,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:14Z,1070,танцую волосами,LOBODA,H2LO,spotify:track:21Aamg8E2EfpFMrXqSJFPc,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:16Z,1430,Равнодушие,Malbec,Новое искусство,spotify:track:0xNOmqiuCAd3auYycZ2BoM,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2021-07-30T17:54:17Z,1210,Девушка мечты,Кирилл Нефтерев,Девушка мечты,spotify:track:025vNWwy1w58qHrJnNH9ro,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
